"link","location","floorTower","netSqft","pricePerSqft","priceHKDMillions","bedrooms","bathrooms","agent","tags"
"https://www.28hse.com/en/buy/apartment/property-4022217","Hung Shui Kiu Kisland Villa","Mid Floor,BLOCK 2","1132","7845","8.88","4","2","Sheung Ka Property Limited","4 Bedrooms , 2 Bathrooms Apartment Outdoor Car Park Ensuite"
"https://www.28hse.com/en/buy/apartment/property-4022215","Quarry Bay Mount Parker Lodge","Unit 1,High Floor,BLOCK E","1040","14423","15","3","2","Guide Property Limited","3 Bedrooms , 2 Bathrooms Apartment Henderson Mountain view Good view Balcony Roof top Terrace Duplex Apartment"
"https://www.28hse.com/en/buy/apartment/property-4022165","Fotan Shatin 33","Unit A,High Floor,Block 4","1296","10015","12.98","3",,"Ricacorp Properties","3 Bedrooms North east Apartment VR"
"https://www.28hse.com/en/buy/apartment/property-4022090","Ho Man Tin Prince's Heights","Unit C,Mid Floor,STAGE II","1152","12066","13.9","3",,"Midland Realty International Limited","3 Bedrooms North east Apartment"
"https://www.28hse.com/en/buy/apartment/property-4022013","Ho Man Tin Cambridge Mansion","Mid Floor,Cambridge Building","1206","11592","13.98","3","2","Pan Win Property","3 Bedrooms , 2 Bathrooms Apartment Mountain view Outdoor Car Park"
"https://www.28hse.com/en/buy/apartment/property-4007844","Tsuen Wan The Cairnhill","Mid Floor,BLOCK 5,PHASE 1","974","10164","9.9","3","3","Centaline Property Agency Limited","3 Bedrooms , 3 Bathrooms North west Apartment Good view Elegant Balcony Ensuite Maid bedroom Clubhouse MTR nearby"
"https://www.28hse.com/en/buy/apartment/property-3982551","Tung Chung The Visionary","Unit C,Low Floor,TOWER 5,BUILDING","945","11217","10.6","3",,"Centaline Property Agency Limited","3 Bedrooms Apartment Nan Fung"
"https://www.28hse.com/en/buy/apartment/property-4021967","Ho Man Tin Princess Terrace","Mid Floor,Princess Terrace","1259","11898","14.98","3","2","Pan Win Property","3 Bedrooms , 2 Bathrooms Apartment City view Indoor Car Park Ensuite Maid bedroom"
"https://www.28hse.com/en/buy/apartment/property-3924977","Discovery Bay","Mid Floor,BLOCK L30,SIENA ONE","1196","12416","14.85","3","2","Century 21 Newcourt Realty","3 Bedrooms , 2 Bathrooms Apartment HKR Garden view Good view Elegant Terrace Ensuite Maid bedroom VR"
"https://www.28hse.com/en/buy/apartment/property-4021956","Fotan Richmond Court","High Floor,BLOCK 1","1255","11952","15","3","2","Ricacorp Properties","3 Bedrooms , 2 Bathrooms North east Apartment Indoor Car Park Sole Agent"
"https://www.28hse.com/en/buy/apartment/property-3976192","Tsuen Wan Golden Villa","Unit B,High Floor,BLOCK A","1063","1","13.2","3","2","Centaline Property Agency Limited","3 Bedrooms , 2 Bathrooms Apartment Good view Sea view Elegant Balcony Ensuite Clubhouse Good school zone"
"https://www.28hse.com/en/buy/apartment/property-4021928","Ho Man Tin Prince's Heights","Unit C,Mid Floor,STAGE II","1152","12066","13.9","3",,"Midland Realty","3 Bedrooms North east Apartment"
"https://www.28hse.com/en/buy/apartment/property-4021874","Yuen Long Yoho Midtown","Unit D,Mid Floor,TOWER M1","915","14863","13.6","3","2","Midland Realty","3 Bedrooms , 2 Bathrooms Apartment SHKP"
"https://www.28hse.com/en/buy/apartment/property-4021853","Tuen Mun Castle Peak Road Tsing Yung Terrace","High Floor,TOWER 3","962","8212","7.9","3","2","Century 21 Sky On Properties","3 Bedrooms , 2 Bathrooms South west Apartment Mountain view Good view City view Sea view Indoor Car Park Balcony Ensuite"
"https://www.28hse.com/en/buy/apartment/property-3399277","Tai Po Village","House","2100","5895","12.38","5+",,"Village House Property Agency Limited","5+ Bedrooms North Apartment Village House House Sea view Elegant Outdoor Car Park Garden Balcony"
"https://www.28hse.com/en/buy/apartment/property-3848218","Tai Po Village","House","2100","7619","16",,,"Village House Property Agency Limited","Apartment Village House House Outdoor Car Park Garden Balcony Roof top Duplex Apartment MTR nearby Shopping Mall nearby"
"https://www.28hse.com/en/buy/apartment/property-4021814","Ma On Shan St Barths","Unit B,Low Floor,SANDALWOOD COURT TOWER 2,St Barths","967","12358","11.95","3","2","Centaline Property Agency Limited","3 Bedrooms , 2 Bathrooms Apartment Garden view VR"
"https://www.28hse.com/en/buy/apartment/property-4021724","Yuen Long Fairview Park","Whole Block,ZONE C","915","12896","11.8","3",,"Midland Realty","3 Bedrooms Apartment House Elegant Outdoor Car Park"
"https://www.28hse.com/en/buy/apartment/property-4021699","Tai Po Deerhill Bay","High Floor,TOWER 2,DEERHILL TOWER","1105","11946","13.2","3","2","Midland Realty","3 Bedrooms , 2 Bathrooms East Apartment CK Asset Good view Sea view"
"https://www.28hse.com/en/buy/apartment/property-3973831","Tai Po Casa Marina","Whole Block,CASA MARINA II","1446","8852","12.8","3",,"Midland Realty","3 Bedrooms Apartment Henderson Indoor Car Park"
"https://www.28hse.com/en/buy/apartment/property-4018651","Yuen Long Fairview Park","Whole Block,ZONE M","915","10383","9.5","3","2","Ricacorp Properties","3 Bedrooms , 2 Bathrooms House Mountain view Elegant"
"https://www.28hse.com/en/buy/apartment/property-4018664","Yuen Long Fairview Park","Whole Block,ZONE A","915","12022","11","3","2","Ricacorp Properties","3 Bedrooms , 2 Bathrooms House"
"https://www.28hse.com/en/buy/apartment/property-3899855","Tsuen Wan The Cairnhill","Unit C,Mid Floor,BLOCK 5,PHASE 1","974","10041","9.78","3","3","China Hk Property","3 Bedrooms , 3 Bathrooms Apartment Elegant"
"https://www.28hse.com/en/buy/apartment/property-3889829","Yuen Long Crescent Green","Unit A,Low Floor,Tower 7,Building","924","10823","10","3","2","Beke Property Agency (hk) Limited","3 Bedrooms , 2 Bathrooms Apartment Road King"
"https://www.28hse.com/en/buy/apartment/property-4021383","Tsuen Wan City Point","Unit F,Mid Floor,BLOCK 2","913","16210","14.8","4","3","Centaline Property","4 Bedrooms , 3 Bathrooms South west Apartment CK Asset Sea view Elegant"
"https://www.28hse.com/en/buy/apartment/property-3948239","North Point Mid Kent Mansion","Mid Floor,Kent Mansion","962","14948","14.38","3","2","Ricacorp Properties","3 Bedrooms , 2 Bathrooms Apartment"
"https://www.28hse.com/en/buy/apartment/property-4021305","Fotan Royal Ascot","Unit A,Mid Floor,BLOCK 11","1039","13455","13.98","4","2","Ricacorp Properties","4 Bedrooms , 2 Bathrooms Apartment SHKP"
"https://www.28hse.com/en/buy/apartment/property-2472678","Kwun Tong Chiu Kwan Building","Unit C,High Floor,Chiu Kwan Building","1150","9565","11","4","2","Hang Cheong Property Agency Co","4 Bedrooms , 2 Bathrooms Apartment Garden view"
"https://www.28hse.com/en/buy/apartment/property-3938688","Kwun Tong Chi Hang Building","Unit B,Low Floor,Chi Hang Building","984","8638","8.5","3","1","Hang Cheong Property Agency Co","3 Bedrooms , 1 Bathroom Stand-alone Building Sole Agent"
"https://www.28hse.com/en/buy/apartment/property-4004684","Yuen Long Crescent Green","Low Floor,Tower 5,Building","940","9787","9.2","3","2","Midland Realty","3 Bedrooms , 2 Bathrooms South Apartment Road King"
"https://www.28hse.com/en/buy/apartment/property-4021050","Yuen Long Palm Springs","Whole Block,Phase 1A (Monterey) Osmanthus Path","968","12913","12.5","3","2","Midland Reality","3 Bedrooms , 2 Bathrooms North Apartment House"
"https://www.28hse.com/en/buy/apartment/property-4021020","Tung Chung The Visionary","Unit B,Low Floor,TOWER 7,BUILDING","1034","12089","12.5","3","3","Centaline Property","3 Bedrooms , 3 Bathrooms Apartment Nan Fung Good view Garden view"
"https://www.28hse.com/en/buy/apartment/property-4008574","Tai Po Grand Palisades","Mid Floor,BLOCK 9","942","11465","10.8","3","2","Midland Realty International Limited","3 Bedrooms , 2 Bathrooms North Apartment Sino Include Powder Room"
"https://www.28hse.com/en/buy/apartment/property-4015554","Tai Po Grand Palisades","Low Floor,BLOCK 10","915","9836","9","3","2","Midland Realty International Limited","3 Bedrooms , 2 Bathrooms South east Apartment Sino VR"
"https://www.28hse.com/en/buy/apartment/property-4015498","Tai Po The Paramount","High Floor,Block 10","928","11853","11","3","2","Midland Realty International Limited","3 Bedrooms , 2 Bathrooms Apartment CK Asset Include Powder Room"
"https://www.28hse.com/en/buy/apartment/property-4020869","Tai Wai Shatin Heights","Unit 1,High Floor,BLOCK G","1118","9392","10.5","2",,"Ricacorp Properties","2 Bedrooms Apartment Good view"
"https://www.28hse.com/en/buy/apartment/property-4020771","Yau Yat Tsuen Caldecott Hill","Mid Floor,TOWER 2","990","14747","14.6","3","3","Hung Fat Property Agency","3 Bedrooms , 3 Bathrooms South Apartment New World Elegant Ensuite Maid bedroom Clubhouse Balcony Indoor Car Park"
"https://www.28hse.com/en/buy/apartment/property-3829636","Fotan Shatin 33","Unit A,High Floor,Block 4","1296","9877","12.8","3","2","Dynamic Achiever Property Agency Limited","3 Bedrooms , 2 Bathrooms South east Apartment Good view City view Swimming Pool View River view Ensuite Maid bedroom Balcony"
"https://www.28hse.com/en/buy/apartment/property-3907962","Clear Water Bay Hillview Court","Unit C,High Floor,BLOCK 3","997","12036","12","3","3","Century 21 Goodwin Property Clear Water Bay Branch","3 Bedrooms , 3 Bathrooms North east Apartment Garden view Swimming Pool View Indoor Car Park Roof top Ensuite Maid bedroom Clubhouse"
"https://www.28hse.com/en/buy/apartment/property-3972896","Fanling Royal Knoll","Unit B,Mid Floor,BLOCK 1","946","11628","11","4","2","Midland Realty","4 Bedrooms , 2 Bathrooms South west Apartment Grand Sea Indoor Car Park Elegant"
"https://www.28hse.com/en/buy/apartment/property-4020604","Tai Po Casa Marina","Whole Block,CASA MARINA II","1446","10373","15","3",,"Centaline Property Agency Limited","3 Bedrooms Apartment Henderson Garden view Garden Roof top Ensuite VR"
"https://www.28hse.com/en/buy/apartment/property-4020513","Tsuen Wan Sham Tseng Rhine Terrace","Unit A,High Floor,Rhine Terrace","1206","8259","9.96",,,"Midland Realty","South west Apartment"
"https://www.28hse.com/en/buy/apartment/property-3958455","The Lohas Le Prime Of Le Prestige","Unit RD,Low Floor,TOWER 6","990","10687","10.58","4",,"Centaline Property Agency Limited","4 Bedrooms East Apartment CK Asset Good view"
"https://www.28hse.com/en/buy/apartment/property-4002678","The Lohas La Splendeur Of Le Prestige","Unit LC,Mid Floor,TOWER 11","1005","11423","11.48","4",,"Midland Realty","4 Bedrooms South Apartment CK Asset"
"https://www.28hse.com/en/buy/apartment/property-3631816","Sheung Shui Tsiu Keng Tsuen","Full floor","2100","5619","11.8","5+","3","Homestead Property Agency Limited","5+ Bedrooms , 3 Bathrooms Apartment Village House Garden Balcony Roof top Duplex Apartment Whole floor"
"https://www.28hse.com/en/buy/apartment/property-3947267","Tuen Mun South Hillcrest","Unit K,High Floor,South Hillcrest","1100","10273","11.3","4",,"Centaline Property Agency Limited","4 Bedrooms East Apartment New World VR"
"https://www.28hse.com/en/buy/apartment/property-4020396","Sheung Shui Golf Parkview","Unit A,Mid Floor,BLOCK 3","1079","9268","10","3","2","Midland Realty","3 Bedrooms , 2 Bathrooms South west Apartment Hanison Indoor Car Park"
"https://www.28hse.com/en/buy/apartment/property-4020394","Yuen Long Residence 88","Unit G,Low Floor,TOWER 1","915","11803","10.8","4","2","Midland Realty","4 Bedrooms , 2 Bathrooms Apartment SHKP Good view Elegant Balcony Clubhouse MTR nearby"
"https://www.28hse.com/en/buy/apartment/property-3642992","Ho Man Tin Ellery Terrace","Unit A,Low Floor,Ellery Terrace","949","14731","13.98","3","2","Kam Tat Property Agency","3 Bedrooms , 2 Bathrooms South east Apartment China Overseas Good view City view Elegant Ensuite Maid bedroom Shopping Mall nearby"
"https://www.28hse.com/en/buy/apartment/property-4020380","Fanling The Green","Whole Block,HOUSE NO.78,CHERRY DRIVE","1315","10646","14","3","2","Midland Realty","3 Bedrooms , 2 Bathrooms Apartment China Overseas Indoor Car Park"
"https://www.28hse.com/en/buy/apartment/property-4020356","Hung Shui Kiu Uptown","Unit F,Mid Floor,TOWER 6,BUILDING","902","8537","7.7","4","2","Midland Realty","4 Bedrooms , 2 Bathrooms West Apartment CK Asset"
"https://www.28hse.com/en/buy/apartment/property-4020346","Tsim Sha Tsui Mercantile House","Unit A,Low Floor,Mercantile House","914","7987","7.3","2","1","Sirius Property World One Company Limited","2 Bedrooms , 1 Bathroom Western Style Bldg Stand-alone Building Terrace"
"https://www.28hse.com/en/buy/apartment/property-3947159","Tai Po Casa Marina","House","1425","11088","15.8","3","2","Century 21 Deluxe Home Property Ltd","3 Bedrooms , 2 Bathrooms Apartment House Henderson Swimming Pool View Elegant Indoor Car Park Garden Balcony Roof top"
"https://www.28hse.com/en/buy/apartment/property-4020261","Shatin Dragons Range","Mid Floor,TOWER 3,COURT C","944","12712","12","3",,"Centaline Property","3 Bedrooms North east Apartment Kerry"
"https://www.28hse.com/en/buy/apartment/property-4020249","Shatin Dragons Range","Unit D,Mid Floor,TOWER 3,COURT C","944","13242","12.5","2","2","Midland Realty International Limited","2 Bedrooms , 2 Bathrooms North west Apartment Kerry Garden view Mountain view Good view Maid bedroom Balcony Clubhouse"
"https://www.28hse.com/en/buy/apartment/property-4020175","Tai Po Savanna Garden","Unit A,Mid Floor,BLOCK 49,BUILDING","962","9231","8.88","3",,"Centaline Property Agency Limited","3 Bedrooms Apartment Mountain view Balcony Ensuite VR"
"https://www.28hse.com/en/buy/apartment/property-3497194","Sheung Shui Village","W/F","1890","7238","13.68","5+","5+","Wai Tin Property Agency Limited","5+ Bedrooms , 5+ Bathrooms Village House Garden view Good view Luxury Garden Balcony Roof top Ensuite Maid bedroom"
"https://www.28hse.com/en/buy/apartment/property-1784063","Tin Shui Wai Village","W/F","1890","5185","9.8","5+","3","Wai Tin Property Agency Limited","5+ Bedrooms , 3 Bathrooms Village House Mountain view Good view Elegant Garden Balcony Roof top"
"https://www.28hse.com/en/buy/apartment/property-3662143","Happy Valley Pine Gardens","11A","1122","14260","16",,,"First Residence (real Estate) Agency Limited","Apartment Garden view Elegant"
"https://www.28hse.com/en/buy/apartment/property-4019938","The Lohas Hemera","Unit LB,High Floor,TOWER 1","1135","12511","14.2","4",,"Hong Kong Property","4 Bedrooms Apartment Henderson Good view Sea view Mountain view Simple Sole Agent"
"https://www.28hse.com/en/buy/apartment/property-4019936","The Lohas Hemera","Unit LB,Low Floor,TOWER 3","941","12179","11.46","4",,"Hong Kong Property","4 Bedrooms Apartment Henderson Simple Good view Mountain view Sole Agent"
"https://www.28hse.com/en/buy/apartment/property-3978609","Tsuen Wan Sham Tseng Hong Kong Garden","Unit A,Low Floor,BLOCK 24,PHASE 3","1381","8689","12","3",,"Midland Realty","3 Bedrooms South Apartment Chinachem"
"https://www.28hse.com/en/buy/apartment/property-4019852","Tai Wo Hau Wo Yi Hop Tsuen","VR Floor Plan","1500","5987","8.98","5+","5+","Omura Property Limited","5+ Bedrooms , 5+ Bathrooms Village House Mountain view Good view City view Simple Garden Roof top Terrace VR"
"https://www.28hse.com/en/buy/apartment/property-4019816","Yuen Long Parkside Villa","Unit B,Low Floor,BLOCK 2","944","9746","9.2","3","2","Midland Realty","3 Bedrooms , 2 Bathrooms Apartment Clubhouse Ensuite Elegant Good view"
"https://www.28hse.com/en/buy/apartment/property-4019800","Tsuen Wan Sham Tseng Bellagio","Mid Floor,TOWER 2","935","11979","11.2",,,"Home Easy Property","West Apartment Wheelock Garden view Sea view"
"https://www.28hse.com/en/buy/apartment/property-4019789","Yuen Long Yoho Midtown","Unit D,Mid Floor,TOWER M1","915","14973","13.7","3","2","Midland Realty","3 Bedrooms , 2 Bathrooms Apartment SHKP"
"https://www.28hse.com/en/buy/apartment/property-3782786","Ho Man Tin Duchy Heights","Unit C,Mid Floor,Duchy Heights","989","12133","12","3","2","Win Ka Property Consultant Limited","3 Bedrooms , 2 Bathrooms Western Style Bldg Stand-alone Building Good view Ensuite Simple"
"https://www.28hse.com/en/buy/apartment/property-3853246","Kowloon Tong Jumbo Court","Unit C,Mid Floor,Jumbo Court","906","14658","13.28","3","2","Win Ka Property Consultant Limited","3 Bedrooms , 2 Bathrooms Apartment Western Style Bldg Indoor Car Park Mountain view Luxury"
"https://www.28hse.com/en/buy/apartment/property-3690158","Kowloon Tong Ava Court","Unit E,Low Floor,Ava Court","1048","10477","10.98","3","2","Win Ka Property Consultant Limited","3 Bedrooms , 2 Bathrooms Western Style Bldg Apartment Indoor Car Park"
"https://www.28hse.com/en/buy/apartment/property-3757847","Yuen Long Village","1","1400","5200","7.28","4","2","Kin Fu Realty","4 Bedrooms , 2 Bathrooms Village House Garden"
"https://www.28hse.com/en/buy/apartment/property-3405087","Tai Wo Parc Versailles","Mid Floor,BLOCK 35,PARC VERSAILLES II","989","10920","10.8","4","2","Century 21 Yu Tin Property","4 Bedrooms , 2 Bathrooms Apartment Hang Lung Good view Luxury Indoor Car Park Maid bedroom Clubhouse MTR nearby Shopping Mall nearby"
"https://www.28hse.com/en/buy/apartment/property-3006533","Sheung Shui Sheungshui","G","2100","5476","11.5","5+","4","Kayo Property Agency Limited","5+ Bedrooms , 4 Bathrooms Village House"
"https://www.28hse.com/en/buy/apartment/property-3978925","Causeway Bay Leigyinn Building","60C","1025","9463","9.7","3","1","Top Bright Realty Agency","3 Bedrooms , 1 Bathroom Apartment Sole Agent"
"https://www.28hse.com/en/buy/apartment/property-3595713","North Point Mid Maiden Court","Low Floor,Block A","992","16129","16","3","2","Lik Ka Property Consultant Company Limited","3 Bedrooms , 2 Bathrooms Apartment Indoor Car Park Good school zone"
"https://www.28hse.com/en/buy/apartment/property-3336175","Fanling Village","G&1","1274","5243","6.68","4","3","Festival Home Property Agency Limited","4 Bedrooms , 3 Bathrooms Village House Mountain view Good view Garden Balcony Ensuite Maid bedroom Duplex Apartment Include Powder Room"
"https://www.28hse.com/en/buy/apartment/property-4019377","Kowloon City Bright View Court","Unit A,Mid Floor,Bright View Court","1058","15123","16","3",,"Centaline Property","3 Bedrooms Apartment"
"https://www.28hse.com/en/buy/apartment/property-4019276","Kwai Chung Regency Park","Mid Floor,TOWER 4","1083","14312","15.5","3","2","Easy Land Agency Ltd.","3 Bedrooms , 2 Bathrooms Apartment Good view Sea view Simple Indoor Car Park Balcony Ensuite Maid bedroom Clubhouse"
"https://www.28hse.com/en/buy/apartment/property-4019261","Kwai Chung Wonderland Villas","Mid Floor,BLOCK 8","947","11088","10.5","3","2","Easy Land Agency Ltd.","3 Bedrooms , 2 Bathrooms Apartment SHKP Good view Elegant Ensuite Clubhouse"
"https://www.28hse.com/en/buy/apartment/property-3952331","Tuen Mun Castle Peak Road Tuen Mun Court","Unit B,Mid Floor,Tuen Mun Court","1465","8055","11.8",,,"Midland Realty International Limited","Apartment"
"https://www.28hse.com/en/buy/apartment/property-4019161","Yuen Long Grand Yoho","Unit F,Mid Floor,TOWER 8,PHASE 2","907","17089","15.5","4","2","Ricacorp Properties","4 Bedrooms , 2 Bathrooms East Apartment SHKP"
"https://www.28hse.com/en/buy/apartment/property-1780020","North Point City Garden","High Floor,BLOCK 10","1012","14802","14.98",,,"Century 21 Sunrise Property Agency Limited","Apartment CK Asset Mountain view"
"https://www.28hse.com/en/buy/apartment/property-4008465","Yuen Long Crescent Green","Low Floor,Tower 7,Building","1006","9742","9.8","3","2","Ricacorp Properties","3 Bedrooms , 2 Bathrooms East Apartment Road King Garden view Swimming Pool View Elegant Indoor Car Park VR"
"https://www.28hse.com/en/buy/apartment/property-3955175","Pak Shek Kok Providence Bay","Unit D,High Floor,TOWER 7,大廈","1099","12557","13.8","4","2","Midland Realty","4 Bedrooms , 2 Bathrooms South Apartment Sino Garden view"
"https://www.28hse.com/en/buy/apartment/property-4018946","Yuen Long Seasons Villas","Whole Block,KAM TIN ROAD","920","10250","9.43","3","3","Midland Realty","3 Bedrooms , 3 Bathrooms Apartment House CK Asset Mountain view Garden view Good view Luxury Indoor Car Park Garden"
"https://www.28hse.com/en/buy/apartment/property-4018928","Tsuen Wan The Cairnhill","Unit B,Low Floor,BLOCK 10,PHASE 1","931","11600","10.8","3","2","美聯物業","3 Bedrooms , 2 Bathrooms Apartment"
"https://www.28hse.com/en/buy/apartment/property-4018872","Hung Shui Kiu Kisland Villa","Unit B,Mid Floor,BLOCK 1","930","7828","7.28","4","2","Midland Realty","4 Bedrooms , 2 Bathrooms Apartment Garden view Elegant Indoor Car Park"
"https://www.28hse.com/en/buy/apartment/property-3904253","Tai Po The Paragon","High Floor,BLOCK 12","1109","9919","11","3","2","Century 21 Deluxe Home Property Ltd","3 Bedrooms , 2 Bathrooms Apartment Garden view Good view Indoor Car Park"
"https://www.28hse.com/en/buy/apartment/property-3786022","Tai Po Tolo Ridge","Mid Floor,BLOCK B","1223","9812","12","3","2","Century 21 Deluxe Home Property Ltd","3 Bedrooms , 2 Bathrooms Apartment Sea view"
"https://www.28hse.com/en/buy/apartment/property-3981005","Yuen Long Fairview Park","Whole Block,ZONE C","1035","13043","13.5","3",,"Midland Realty","3 Bedrooms Apartment Elegant Indoor Car Park Clubhouse Shopping Mall nearby MTR nearby Garden Mountain view Good view"
"https://www.28hse.com/en/buy/apartment/property-4011263","Tung Chung The Visionary","Unit A,Low Floor,TOWER 5,BUILDING","1221","11876","14.5","4",,"Centaline Property Agency Limited","4 Bedrooms North Apartment Nan Fung"
"https://www.28hse.com/en/buy/apartment/property-4018782","Pak Shek Kok Providence Bay","Unit D,Mid Floor,TOWER 2,大廈","1116","11201","12.5","4",,"Centaline Property Agency Limited","4 Bedrooms Apartment Sino Garden view Balcony Clubhouse Maid bedroom"
"https://www.28hse.com/en/buy/apartment/property-4018660","Tai Wai Festival City","Unit SB,Low Floor,TOWER 3,PHASE II","958","16284","15.6",,,"Rprosper Property Agency Limited","Apartment CK Asset"
"https://www.28hse.com/en/buy/apartment/property-4018641","Causeway Bay Waldorf Mansion","Low Floor,Waldorf Mansion","1173","8517","9.99","4","4","Sirius Property World One Company Limited","4 Bedrooms , 4 Bathrooms Stand-alone Building Luxury Building view City view"
"https://www.28hse.com/en/buy/apartment/property-4014783","Kowloon Tong Sheffield Garden","Unit B2,High Floor,BLOCK B","1121","12043","13.5","3","2","Grand Harvest Property Agency Co., Limited","3 Bedrooms , 2 Bathrooms Stand-alone Building Ensuite Maid bedroom Good school zone"
"https://www.28hse.com/en/buy/apartment/property-4006345","The Lohas Le Prestige","Unit LD,High Floor,TOWER 5","972","11317","11","4","2","Midland Realty International Limited","4 Bedrooms , 2 Bathrooms South east Apartment CK Asset Elegant Mountain view Include Powder Room"
"https://www.28hse.com/en/buy/apartment/property-2571529","Tsuen Wan Sham Tseng Bellagio","High Floor,TOWER 3","941","12965","12.2","3","3","Home Easy Property Agency Limited","3 Bedrooms , 3 Bathrooms South west Apartment Wheelock Sea view Simple"
"https://www.28hse.com/en/buy/apartment/property-3450503","Western Mid-levels Hanwin Mansion","Unit C,Mid Floor,Hanwin Mansion","946","15856","15",,,"First Residence (real Estate) Agency Limited","Apartment Luxury"
"https://www.28hse.com/en/buy/apartment/property-3955939","Tseung Kwan O Oscar By The Sea","Unit D,Mid Floor,BLOCK 2","1038","12042","12.5","4","1","Hong Kong Property","4 Bedrooms , 1 Bathroom Apartment SHKP Mountain view Elegant Sole Agent"
"https://www.28hse.com/en/buy/apartment/property-4018570","Sai Kung Tsam Chuk Wan Village","G-2","1900","8421","16",,,"Goman Properties Ltd","Village House Simple Outdoor Car Park River view Good view Mountain view"
"https://www.28hse.com/en/buy/apartment/property-4018554","Sai Kung Village","G-2","2100","7048","14.8","5+","3","Goman Properties Ltd","5+ Bedrooms , 3 Bathrooms Village House Apartment Indoor Car Park Terrace Maid bedroom Ensuite Mountain view Sea view Good view"
"https://www.28hse.com/en/buy/apartment/property-4007982","Yuen Long Park Yoho","Unit B,Low Floor,TOWER 6B,PARK YOHO VENEZIA","944","12373","11.68","3","2","Centaline Property Agency Limited","3 Bedrooms , 2 Bathrooms South Apartment SHKP Elegant Garden view Mountain view Good view VR"
"https://www.28hse.com/en/buy/apartment/property-4018392","Yuen Long La Grove","Unit C,High Floor,TOWER 5","940","10638","10","3",,"Centaline Property Agency Limited","3 Bedrooms North east Apartment SHKP Terrace"
"https://www.28hse.com/en/buy/apartment/property-4018383","Hung Shui Kiu Uptown","Mid Floor,TOWER 6,BUILDING","902","8847","7.98","4","2","Sheung Ka Property Limited","4 Bedrooms , 2 Bathrooms Apartment CK Asset Balcony Clubhouse"
"https://www.28hse.com/en/buy/apartment/property-3975029","Yuen Long Hill Wood","House","2204","6352","14","5+","5+","Sheung Ka Property Limited","5+ Bedrooms , 5+ Bathrooms Village House House Elegant Outdoor Car Park Maid bedroom Whole floor Roof top Garden Duplex Apartment"
"https://www.28hse.com/en/buy/apartment/property-4018225","Fotan The Palazzo","Unit C,High Floor,TOWER 7","906","2","15","3",,"Centaline Property Agency Limited","3 Bedrooms Apartment Sino Good view Balcony Ensuite Maid bedroom Clubhouse MTR nearby"
"https://www.28hse.com/en/buy/apartment/property-3929868","Tai Po Constellation Cove","Low Floor,Block 3,Building","1101","14532","16","3","2","Property Plaza Limited","3 Bedrooms , 2 Bathrooms Apartment Kerry Carpark Include Powder Room"
"https://www.28hse.com/en/buy/apartment/property-4018210","Fotan Royal Ascot","Unit B,High Floor,BLOCK 8","974","14579","14.2","3",,"Centaline Property Agency Limited","3 Bedrooms North west Apartment SHKP Ensuite MTR nearby Balcony Clubhouse Elegant Good view"
"https://www.28hse.com/en/buy/apartment/property-3673756","Kwai Chung Wonderland Villas","Low Floor,BLOCK 8","1031","10184","10.5","3","2","Easy Land Agency Ltd.","3 Bedrooms , 2 Bathrooms South east Apartment SHKP Good view Simple Ensuite Maid bedroom Clubhouse"
"https://www.28hse.com/en/buy/apartment/property-3933789","Wan Chai Miramar Villa","West Wing 2","944","12712","12","3","1","景泰物業顧問有限公司","3 Bedrooms , 1 Bathroom Apartment Good view Outdoor Car Park"
"https://www.28hse.com/en/buy/apartment/property-4017938","Yuen Long Scenic Heights","Whole Block,House","1666","8283","13.8","5+","4","Midland Realty International Limited","5+ Bedrooms , 4 Bathrooms West Apartment House MTR nearby Garden Shopping Mall nearby Outdoor Car Park Elegant Garden view"
"https://www.28hse.com/en/buy/apartment/property-4017899","Yuen Long Palm Springs","Whole Block,NO. 16 LAUREL PATH,Phase 1C (Westwood) Laurel","1017","11799","12","3","3","Midland Realty International Limited","3 Bedrooms , 3 Bathrooms North Apartment Good view Garden view Outdoor Car Park Luxury Clubhouse Shopping Mall nearby MTR nearby"
"https://www.28hse.com/en/buy/apartment/property-4017886","Fotan The Grandville","Unit B,Mid Floor,TOWER C,PHASE 1","922","13970","12.88","3","2","Centaline Property Agency Limited","3 Bedrooms , 2 Bathrooms South east Apartment Wing Tai Good school zone Clubhouse Ensuite Balcony Maid bedroom Indoor Car Park VR"
"https://www.28hse.com/en/buy/apartment/property-4017880","Yuen Long Seasons Palace","Whole Block,KAM SHEUNG ROAD","926","11339","10.5","5+","4","Midland Realty International Limited","5+ Bedrooms , 4 Bathrooms South east Apartment CK Asset Garden view Good view Mountain view Outdoor Car Park Simple Clubhouse"
"https://www.28hse.com/en/buy/apartment/property-3958759","Ho Man Tin Cheerbond Court","Low Floor,Cheerbond Court","920","13370","12.3","3","2","Omura Property Limited","3 Bedrooms , 2 Bathrooms Apartment Stand-alone Building Garden view Good view City view Elegant Indoor Car Park Balcony Ensuite VR"
"https://www.28hse.com/en/buy/apartment/property-3959083","Tin Hau Kiu Hing Mansion","Low Floor,Kiu Hing Mansion","1109","9468","10.5","3","2","Omura Property Limited","3 Bedrooms , 2 Bathrooms Stand-alone Building City view Garden view Simple Shopping Mall nearby MTR nearby Ensuite VR"
